N,infa_C_Au,infa_S_Mg,infa_S_O,cc,cs_Mg,cs_O,ave_GCN,csDist_Mg,csDist_O,Zdist,Ecoh,Eadh,Eb,Etot,Config
5,0,0,0,3.2,0,0,3.626,3.448,0.828,0.867,-1.854,-2.198,-2.293,-380.104,5Au_d
5,0,0,0,3.2,0,0,4.058,3.893,1.289,0.867,-1.854,-1.329,-2.12,-379.236,5Au_d
5,5,8,4,3.2,14,6,2.361,2.189,-0.556,6.483,-1.854,4.781,-0.897,-373.126,5Au_d
5,5,7,2,3.2,6,4,2.761,2.607,-0.095,4.2,-1.854,-2.449,-2.344,-380.356,5Au_d
5,3,3,0,3.2,3,0,3.177,3.036,0.367,1.717,-1.854,-3.057,-2.465,-380.963,5Au_d
5,0,0,0,3.2,0,0,3.603,3.472,0.828,0.867,-1.854,-2.146,-2.283,-380.052,5Au_d
5,0,0,0,3.2,0,0,4.037,3.914,1.289,0.867,-1.854,-1.329,-2.12,-379.236,5Au_d
5,5,6,0,3.2,3,0,3.129,3.118,0.367,2.9,-1.854,-2.877,-2.429,-380.784,5Au_d
5,0,0,0,3.2,0,0,3.561,3.544,0.828,0.867,-1.854,-2.106,-2.275,-380.013,5Au_d
5,0,0,0,3.2,0,0,3.999,3.978,1.289,0.867,-1.854,-1.31,-2.116,-379.216,5Au_d
5,5,6,4,3.2,11,9,2.272,2.294,-0.556,4.9,-1.854,4.435,-0.967,-373.472,5Au_d
5,5,6,0,3.2,9,4,2.683,2.693,-0.095,3.55,-1.854,-2.103,-2.274,-380.01,5Au_d
5,5,5,0,3.2,4,0,3.108,3.109,0.367,2.3,-1.854,-2.847,-2.423,-380.754,5Au_d
5,0,0,0,3.2,0,0,3.542,3.536,0.828,0.867,-1.854,-2.139,-2.282,-380.046,5Au_d
5,0,0,0,3.2,0,0,3.982,3.97,1.289,0.867,-1.854,-1.312,-2.116,-379.219,5Au_d
5,5,6,2,3.2,11,7,2.301,2.293,-0.556,4.55,-1.854,4.458,-0.962,-373.449,5Au_d
5,5,6,0,3.2,7,2,2.708,2.693,-0.095,3.583,-1.854,-2.213,-2.296,-380.12,5Au_d
5,5,4,0,3.2,4,0,3.13,3.11,0.367,2.333,-1.854,-2.893,-2.432,-380.8,5Au_d
5,0,0,0,3.2,0,0,3.562,3.537,0.828,0.867,-1.854,-2.137,-2.281,-380.044,5Au_d
5,0,0,0,3.2,0,0,4,3.972,1.289,0.867,-1.854,-1.317,-2.117,-379.224,5Au_d
5,5,6,3,3.2,11,9,2.331,2.295,-0.556,5.067,-1.854,3.496,-1.154,-374.41,5Au_d
5,5,6,0,3.2,9,5,2.732,2.693,-0.095,3.567,-1.854,-2.265,-2.307,-380.172,5Au_d
5,5,5,0,3.2,5,0,3.15,3.109,0.367,2.3,-1.854,-2.929,-2.439,-380.835,5Au_d
5,0,0,0,3.2,0,0,3.579,3.536,0.828,0.867,-1.854,-2.164,-2.286,-380.07,5Au_d
5,0,0,0,3.2,0,0,4.014,3.97,1.289,0.867,-1.854,-1.314,-2.116,-379.221,5Au_d
5,5,6,5,3.2,10,7,2.352,2.269,-0.556,5.35,-1.854,3.648,-1.124,-374.259,5Au_d
5,5,6,0,3.2,9,5,2.751,2.671,-0.095,3.9,-1.854,-2.28,-2.31,-380.186,5Au_d
5,5,6,0,3.2,3,0,3.167,3.09,0.367,2.9,-1.854,-2.979,-2.45,-380.886,5Au_d
5,0,0,0,3.2,0,0,3.593,3.519,0.828,0.867,-1.854,-2.137,-2.281,-380.044,5Au_d
5,0,0,0,3.2,0,0,4.028,3.955,1.289,0.867,-1.854,-1.315,-2.117,-379.222,5Au_d
5,5,6,0,3.2,9,3,2.707,2.704,-0.095,3.567,-1.854,-2.063,-2.266,-379.97,5Au_d
5,5,6,5,3.2,12,8,2.314,2.231,-0.556,5.4,-1.854,3.736,-1.106,-374.17,5Au_d
5,0,0,0,3.2,0,0,3.573,3.498,0.828,0.867,-1.854,-2.154,-2.285,-380.061,5Au_d
5,5,8,3,3.2,13,6,2.326,2.258,-0.556,5.617,-1.854,5.42,-0.77,-372.487,5Au_d
5,5,5,1,3.2,7,3,2.732,2.666,-0.095,3.4,-1.854,-2.284,-2.31,-380.19,5Au_d
5,4,3,0,3.2,3,0,3.152,3.088,0.367,2.05,-1.854,-2.932,-2.44,-380.839,5Au_d
5,0,0,0,3.2,0,0,3.582,3.519,0.828,0.867,-1.854,-2.146,-2.283,-380.053,5Au_d
5,0,0,0,3.2,0,0,4.018,3.956,1.289,0.867,-1.854,-1.324,-2.119,-379.231,5Au_d
5,5,7,3,3.2,13,5,2.302,2.282,-0.556,5.717,-1.854,6.061,-0.642,-371.846,5Au_d
5,5,6,1,3.2,7,3,2.712,2.685,-0.095,3.683,-1.854,-2.112,-2.276,-380.019,5Au_d
5,4,4,0,3.2,3,0,3.135,3.104,0.367,2.017,-1.854,-2.852,-2.424,-380.758,5Au_d
5,0,0,0,3.2,0,0,3.567,3.533,0.828,0.867,-1.854,-2.124,-2.278,-380.03,5Au_d
5,0,0,0,3.2,0,0,4.005,3.968,1.289,0.867,-1.854,-1.319,-2.118,-379.226,5Au_d
5,5,7,3,3.2,11,6,2.235,2.316,-0.556,5.25,-1.854,6.078,-0.638,-371.829,5Au_d
5,5,5,1,3.2,7,3,2.654,2.714,-0.095,3.083,-1.854,-1.983,-2.25,-379.89,5Au_d
5,4,4,0,3.2,4,0,3.084,3.129,0.367,2.017,-1.854,-2.792,-2.412,-380.698,5Au_d
5,0,0,0,3.2,0,0,3.964,3.987,1.289,0.867,-1.854,-1.315,-2.117,-379.221,5Au_d
5,5,7,3,3.2,11,6,2.201,2.351,-0.556,4.767,-1.854,5.864,-0.681,-372.042,5Au_d
5,5,4,0,3.2,5,4,2.624,2.745,-0.095,2.967,-1.854,-1.931,-2.24,-379.838,5Au_d
5,5,4,0,3.2,5,0,3.058,3.156,0.367,2.333,-1.854,-2.773,-2.408,-380.679,5Au_d
5,0,0,0,3.2,0,0,3.498,3.578,0.828,0.867,-1.854,-2.108,-2.275,-380.015,5Au_d
5,0,0,0,3.2,0,0,3.943,4.009,1.289,0.867,-1.854,-1.314,-2.116,-379.221,5Au_d
5,1,1,0,3.2,1,0,3.814,4.061,1.199,1.167,-1.528,0.762,-1.376,-375.519,5Au_e
5,1,1,0,3.2,1,0,4.267,4.477,1.661,1.167,-1.528,-0.836,-1.696,-377.116,5Au_e
5,1,1,0,3.2,1,0,4.721,4.902,2.122,1.167,-1.528,-0.781,-1.685,-377.061,5Au_e
5,0,0,0,3.2,0,0,5.176,5.334,2.583,0.867,-1.528,-0.554,-1.639,-376.834,5Au_e
5,0,0,0,3.2,0,0,5.633,5.77,3.044,0.867,-1.528,-0.374,-1.603,-376.654,5Au_e
5,1,1,0,3.2,1,1,3.831,3.993,1.199,1.167,-1.528,0.341,-1.46,-375.939,5Au_e
5,1,1,0,3.2,1,0,4.281,4.416,1.661,1.167,-1.528,-0.932,-1.715,-377.212,5Au_e
5,1,1,0,3.2,1,0,4.734,4.848,2.122,1.167,-1.528,-0.817,-1.692,-377.097,5Au_e
5,0,0,0,3.2,0,0,5.188,5.285,2.583,0.867,-1.528,-0.562,-1.641,-376.843,5Au_e
5,0,0,0,3.2,0,0,5.643,5.726,3.044,0.867,-1.528,-0.375,-1.603,-376.655,5Au_e
5,1,2,0,3.2,2,2,3.853,3.985,1.199,1.467,-1.528,0.014,-1.526,-376.266,5Au_e
5,1,1,0,3.2,1,0,4.301,4.409,1.661,1.167,-1.528,-1.016,-1.732,-377.296,5Au_e
5,1,1,0,3.2,1,0,4.752,4.841,2.122,1.167,-1.528,-0.964,-1.721,-377.244,5Au_e
5,0,0,0,3.2,0,0,5.204,5.278,2.583,0.867,-1.528,-0.589,-1.646,-376.87,5Au_e
5,0,0,0,3.2,0,0,5.658,5.72,3.044,0.867,-1.528,-0.377,-1.604,-376.657,5Au_e
5,1,3,1,3.2,3,1,3.897,3.9,1.199,1.933,-1.528,-0.577,-1.644,-376.857,5Au_e
5,1,2,0,3.2,2,1,4.408,4.316,1.661,1.467,-1.528,-1.38,-1.804,-377.66,5Au_e
5,1,2,0,3.2,0,0,4.846,4.758,2.122,1.467,-1.528,-1.018,-1.732,-377.298,5Au_e
5,0,0,0,3.2,0,0,5.288,5.204,2.583,0.867,-1.528,-0.627,-1.654,-376.907,5Au_e
5,0,0,0,3.2,0,0,5.734,5.652,3.044,0.867,-1.528,-0.39,-1.606,-376.67,5Au_e
5,1,2,0,3.2,2,2,3.933,3.926,1.199,1.467,-1.528,-1.022,-1.733,-377.302,5Au_e
5,1,2,0,3.2,2,0,4.37,4.356,1.661,1.467,-1.528,-1.302,-1.789,-377.582,5Au_e
5,1,1,0,3.2,1,0,4.812,4.794,2.122,1.167,-1.528,-0.989,-1.726,-377.27,5Au_e
5,0,0,0,3.2,0,0,5.258,5.236,2.583,0.867,-1.528,-0.618,-1.652,-376.898,5Au_e
5,0,0,0,3.2,0,0,5.707,5.681,3.044,0.867,-1.528,-0.388,-1.606,-376.668,5Au_e
5,1,4,1,3.2,4,1,4.012,3.796,1.199,2.233,-1.528,-1.563,-1.841,-377.843,5Au_e
5,1,3,1,3.2,1,1,4.439,4.245,1.661,1.933,-1.528,-1.69,-1.866,-377.97,5Au_e
5,0,0,0,3.2,0,0,4.873,4.696,2.122,0.867,-1.528,-1.144,-1.757,-377.424,5Au_e
5,0,0,0,3.2,0,0,5.313,5.149,2.583,0.867,-1.528,-0.666,-1.662,-376.946,5Au_e
5,0,0,0,3.2,0,0,5.756,5.603,3.044,0.867,-1.528,-0.404,-1.609,-376.685,5Au_e
5,1,4,1,3.2,2,1,4.025,3.807,1.199,2.233,-1.528,-1.576,-1.844,-377.857,5Au_e
5,1,2,0,3.2,2,1,4.451,4.254,1.661,1.467,-1.528,-1.639,-1.856,-377.919,5Au_e
5,0,0,0,3.2,0,0,4.884,4.704,2.122,0.867,-1.528,-1.124,-1.753,-377.404,5Au_e
5,0,0,0,3.2,0,0,5.323,5.156,2.583,0.867,-1.528,-0.658,-1.66,-376.938,5Au_e
5,0,0,0,3.2,0,0,5.765,5.609,3.044,0.867,-1.528,-0.401,-1.609,-376.682,5Au_e
5,1,3,1,3.2,2,1,3.975,3.839,1.199,1.933,-1.528,-1.369,-1.802,-377.649,5Au_e
5,1,2,0,3.2,2,1,4.407,4.281,1.661,1.467,-1.528,-1.468,-1.822,-377.748,5Au_e
5,1,1,0,3.2,1,0,4.846,4.727,2.122,1.167,-1.528,-1.052,-1.739,-377.332,5Au_e
5,0,0,0,3.2,0,0,5.735,5.627,3.044,0.867,-1.528,-0.394,-1.607,-376.674,5Au_e
5,1,2,1,3.2,2,2,3.894,3.917,1.199,1.633,-1.528,-0.751,-1.679,-377.031,5Au_e
5,1,2,0,3.2,2,1,4.336,4.349,1.661,1.467,-1.528,-1.249,-1.778,-377.529,5Au_e
5,1,1,0,3.2,1,0,4.782,4.788,2.122,1.167,-1.528,-0.956,-1.72,-377.236,5Au_e
5,0,0,0,3.2,0,0,5.231,5.231,2.583,0.867,-1.528,-0.608,-1.65,-376.889,5Au_e
5,0,0,0,3.2,0,0,5.682,5.677,3.044,0.867,-1.528,-0.385,-1.606,-376.666,5Au_e
5,1,2,0,3.2,2,2,3.858,3.976,1.199,1.467,-1.528,-0.014,-1.531,-376.294,5Au_e
5,1,1,0,3.2,1,0,4.305,4.4,1.661,1.167,-1.528,-1.041,-1.737,-377.322,5Au_e
5,1,1,0,3.2,1,0,4.755,4.833,2.122,1.167,-1.528,-0.863,-1.701,-377.143,5Au_e
5,0,0,0,3.2,0,0,5.207,5.271,2.583,0.867,-1.528,-0.583,-1.645,-376.863,5Au_e
5,1,4,1,3.2,4,1,4.108,3.763,1.199,2.233,-1.528,-1.559,-1.84,-377.839,5Au_e
5,1,4,1,3.2,4,1,4.524,4.215,1.661,2.233,-1.528,-1.783,-1.885,-378.064,5Au_e
5,0,0,0,3.2,0,0,4.95,4.67,2.122,0.867,-1.528,-1.188,-1.766,-377.468,5Au_e
5,0,0,0,3.2,0,0,5.383,5.125,2.583,0.867,-1.528,-0.678,-1.664,-376.958,5Au_e
5,0,0,0,3.2,0,0,5.82,5.581,3.044,0.867,-1.528,-0.401,-1.609,-376.681,5Au_e
5,1,4,1,3.2,4,1,4.031,3.786,1.199,2.233,-1.528,-1.598,-1.848,-377.879,5Au_e
5,1,3,1,3.2,1,1,4.456,4.236,1.661,1.933,-1.528,-1.712,-1.871,-377.992,5Au_e
5,0,0,0,3.2,0,0,4.889,4.688,2.122,0.867,-1.528,-1.157,-1.76,-377.437,5Au_e
5,0,0,0,3.2,0,0,5.327,5.141,2.583,0.867,-1.528,-0.67,-1.662,-376.95,5Au_e
5,0,0,0,3.2,0,0,5.77,5.596,3.044,0.867,-1.528,-0.407,-1.61,-376.687,5Au_e
5,1,1,0,3.2,1,0,4.785,4.774,2.122,1.167,-1.528,-0.927,-1.714,-377.207,5Au_e
5,0,0,0,3.2,0,0,5.235,5.219,2.583,0.867,-1.528,-0.595,-1.647,-376.875,5Au_e
5,0,0,0,3.2,0,0,5.686,5.666,3.044,0.867,-1.528,-0.384,-1.605,-376.664,5Au_e
5,1,2,0,3.2,2,1,4.328,4.353,1.661,1.467,-1.528,-1.218,-1.772,-377.499,5Au_e
5,1,1,0,3.2,1,0,4.774,4.791,2.122,1.167,-1.528,-0.937,-1.716,-377.217,5Au_e
5,0,0,0,3.2,0,0,5.224,5.234,2.583,0.867,-1.528,-0.599,-1.648,-376.879,5Au_e
5,0,0,0,3.2,0,0,5.676,5.68,3.044,0.867,-1.528,-0.384,-1.605,-376.664,5Au_e
5,1,2,0,3.2,2,2,3.914,3.937,1.199,1.467,-1.528,-1.004,-1.729,-377.284,5Au_e
5,1,2,0,3.2,2,0,4.353,4.366,1.661,1.467,-1.528,-1.29,-1.786,-377.57,5Au_e
5,1,1,0,3.2,1,0,4.797,4.803,2.122,1.167,-1.528,-0.974,-1.723,-377.254,5Au_e
5,0,0,0,3.2,0,0,5.244,5.244,2.583,0.867,-1.528,-0.616,-1.652,-376.896,5Au_e
5,0,0,0,3.2,0,0,5.694,5.689,3.044,0.867,-1.528,-0.386,-1.606,-376.666,5Au_e
5,1,3,1,3.2,3,1,3.936,3.85,1.199,1.933,-1.528,-1.329,-1.794,-377.609,5Au_e
5,1,1,0,3.2,1,1,4.372,4.292,1.661,1.167,-1.528,-1.482,-1.825,-377.762,5Au_e
5,1,1,0,3.2,1,0,4.814,4.738,2.122,1.167,-1.528,-1.049,-1.738,-377.329,5Au_e
5,0,0,0,3.2,0,0,5.259,5.186,2.583,0.867,-1.528,-0.633,-1.655,-376.914,5Au_e
5,0,0,0,3.2,0,0,5.708,5.637,3.044,0.867,-1.528,-0.395,-1.607,-376.675,5Au_e
5,1,3,1,3.2,2,1,3.956,3.849,1.199,1.933,-1.528,-1.338,-1.796,-377.618,5Au_e
5,1,2,0,3.2,2,1,4.39,4.29,1.661,1.467,-1.528,-1.453,-1.819,-377.733,5Au_e
5,1,1,0,3.2,1,0,4.83,4.735,2.122,1.167,-1.528,-1.07,-1.742,-377.35,5Au_e
5,0,0,0,3.2,0,0,5.274,5.184,2.583,0.867,-1.528,-0.632,-1.655,-376.912,5Au_e
5,0,0,0,3.2,0,0,5.721,5.635,3.044,0.867,-1.528,-0.393,-1.607,-376.673,5Au_e
5,1,1,0,3.2,1,1,4.339,4.334,1.661,1.167,-1.528,-1.193,-1.767,-377.474,5Au_e
5,1,2,1,3.2,2,2,3.977,3.879,1.199,1.633,-1.528,-1.256,-1.78,-377.536,5Au_e
5,0,0,0,3.2,0,0,5.289,5.176,2.583,0.867,-1.528,-0.637,-1.656,-376.918,5Au_e
5,1,3,1,3.2,3,1,3.945,3.847,1.199,1.933,-1.528,-1.391,-1.807,-377.671,5Au_e
5,1,1,0,3.2,1,1,4.381,4.289,1.661,1.167,-1.528,-1.516,-1.832,-377.796,5Au_e
5,1,1,0,3.2,1,0,4.821,4.735,2.122,1.167,-1.528,-1.063,-1.741,-377.343,5Au_e
5,0,0,0,3.2,0,0,5.266,5.183,2.583,0.867,-1.528,-0.641,-1.657,-376.921,5Au_e
5,0,0,0,3.2,0,0,5.714,5.634,3.044,0.867,-1.528,-0.397,-1.608,-376.677,5Au_e
5,1,3,1,3.2,3,1,3.902,3.892,1.199,1.933,-1.528,-0.63,-1.654,-376.91,5Au_e
5,1,1,0,3.2,1,1,4.344,4.327,1.661,1.167,-1.528,-1.227,-1.774,-377.508,5Au_e
5,1,1,0,3.2,1,0,4.789,4.768,2.122,1.167,-1.528,-0.935,-1.715,-377.215,5Au_e
5,0,0,0,3.2,0,0,5.238,5.212,2.583,0.867,-1.528,-0.602,-1.649,-376.883,5Au_e
5,0,0,0,3.2,0,0,5.689,5.66,3.044,0.867,-1.528,-0.385,-1.605,-376.666,5Au_e
5,1,1,0,3.2,1,0,4.291,4.399,1.661,1.167,-1.528,-0.956,-1.72,-377.236,5Au_e
5,1,1,0,3.2,1,0,4.743,4.832,2.122,1.167,-1.528,-0.831,-1.695,-377.111,5Au_e
5,0,0,0,3.2,0,0,5.196,5.27,2.583,0.867,-1.528,-0.568,-1.642,-376.848,5Au_e
5,0,0,0,3.2,0,0,5.651,5.713,3.044,0.867,-1.528,-0.377,-1.604,-376.658,5Au_e
5,1,1,0,3.2,1,0,3.814,4.061,1.199,1.167,-1.528,0.763,-1.376,-375.517,5Au_e
5,1,1,0,3.2,1,0,4.267,4.477,1.661,1.167,-1.528,-0.837,-1.696,-377.118,5Au_e
5,1,1,0,3.2,1,0,4.721,4.902,2.122,1.167,-1.528,-0.786,-1.686,-377.066,5Au_e
5,0,0,0,3.2,0,0,5.176,5.334,2.583,0.867,-1.528,-0.554,-1.639,-376.834,5Au_e
5,0,0,0,3.2,0,0,5.633,5.77,3.044,0.867,-1.528,-0.373,-1.603,-376.653,5Au_e
6,6,8,5,3.333,15,5,2.365,2.218,-0.556,6.347,-2.067,6.1,-1.05,-374.938,6Au_a
6,6,6,1,3.333,10,5,2.764,2.632,-0.095,3.625,-2.067,-2.691,-2.515,-383.729,6Au_a
6,4,3,0,3.333,3,0,3.179,3.058,0.367,1.972,-2.067,-3.543,-2.657,-384.581,6Au_a
6,0,0,0,3.333,0,0,3.605,3.493,0.828,0.972,-2.067,-2.519,-2.486,-383.557,6Au_a
6,0,0,0,3.333,0,0,4.039,3.933,1.289,0.972,-2.067,-1.588,-2.331,-382.626,6Au_a
6,6,8,4,3.333,15,7,2.325,2.243,-0.556,5.639,-2.067,6.681,-0.953,-374.357,6Au_a
6,6,6,1,3.333,9,4,2.73,2.652,-0.095,3.625,-2.067,-2.44,-2.473,-383.478,6Au_a
6,4,4,0,3.333,4,0,3.15,3.074,0.367,1.931,-2.067,-3.403,-2.634,-384.441,6Au_a
6,0,0,0,3.333,0,0,3.58,3.506,0.828,0.972,-2.067,-2.496,-2.483,-383.534,6Au_a
6,0,0,0,3.333,0,0,4.016,3.945,1.289,0.972,-2.067,-1.592,-2.332,-382.63,6Au_a
6,6,7,4,3.333,13,9,2.294,2.284,-0.556,5.417,-2.067,5.674,-1.121,-375.364,6Au_a
6,6,7,0,3.333,9,4,2.702,2.686,-0.095,3.736,-2.067,-2.523,-2.487,-383.561,6Au_a
6,6,6,0,3.333,4,0,3.125,3.103,0.367,2.667,-2.067,-3.444,-2.641,-384.482,6Au_a
6,0,0,0,3.333,0,0,3.557,3.531,0.828,0.972,-2.067,-2.498,-2.483,-383.536,6Au_a
6,0,0,0,3.333,0,0,3.995,3.966,1.289,0.972,-2.067,-1.592,-2.332,-382.63,6Au_a
6,6,7,4,3.333,15,8,2.266,2.3,-0.556,5.347,-2.067,7.098,-0.884,-373.94,6Au_a
6,6,6,0,3.333,11,5,2.736,2.671,-0.095,3.778,-2.067,-2.671,-2.512,-383.709,6Au_a
6,6,5,0,3.333,4,0,3.154,3.089,0.367,2.986,-2.067,-3.526,-2.654,-384.564,6Au_a
6,0,0,0,3.333,0,0,3.582,3.519,0.828,0.972,-2.067,-2.528,-2.488,-383.566,6Au_a
6,0,0,0,3.333,0,0,4.018,3.955,1.289,0.972,-2.067,-1.54,-2.323,-382.578,6Au_a
6,6,8,4,3.333,15,9,2.356,2.233,-0.556,5.639,-2.067,4.807,-1.265,-376.231,6Au_a
6,6,6,0,3.333,10,4,2.755,2.642,-0.095,4.083,-2.067,-2.841,-2.54,-383.879,6Au_a
6,5,4,0,3.333,4,0,3.171,3.065,0.367,2.222,-2.067,-3.54,-2.657,-384.578,6Au_a
6,0,0,0,3.333,0,0,3.598,3.498,0.828,0.972,-2.067,-2.548,-2.491,-383.586,6Au_a
6,0,0,0,3.333,0,0,4.032,3.937,1.289,0.972,-2.067,-1.605,-2.334,-382.643,6Au_a
6,6,7,3,3.333,13,8,2.204,2.342,-0.556,5.486,-2.067,7.781,-0.77,-373.257,6Au_a
6,6,6,1,3.333,7,3,2.627,2.736,-0.095,3.611,-2.067,-2.107,-2.418,-383.145,6Au_a
6,5,5,0,3.333,5,0,3.061,3.147,0.367,2.181,-2.067,-3.21,-2.602,-384.248,6Au_a
6,0,0,0,3.333,0,0,3.501,3.571,0.828,0.972,-2.067,-2.449,-2.475,-383.487,6Au_a
6,0,0,0,3.333,0,0,3.946,4.002,1.289,0.972,-2.067,-1.585,-2.331,-382.623,6Au_a
6,6,7,5,3.333,12,10,2.28,2.329,-0.556,5.472,-2.067,6,-1.067,-375.038,6Au_a
6,6,5,0,3.333,10,4,2.691,2.724,-0.095,3.556,-2.067,-2.321,-2.454,-383.359,6Au_a
6,5,5,0,3.333,5,0,3.116,3.136,0.367,2.181,-2.067,-3.354,-2.626,-384.392,6Au_a
6,0,0,0,3.333,0,0,3.549,3.56,0.828,0.972,-2.067,-2.495,-2.483,-383.533,6Au_a
6,0,0,0,3.333,0,0,3.988,3.993,1.289,0.972,-2.067,-1.594,-2.332,-382.632,6Au_a
6,6,7,5,3.333,13,10,2.342,2.258,-0.556,5.208,-2.067,4.647,-1.292,-376.391,6Au_a
6,6,6,0,3.333,10,5,2.742,2.662,-0.095,3.778,-2.067,-2.74,-2.523,-383.778,6Au_a
6,6,4,0,3.333,6,0,3.159,3.082,0.367,2.75,-2.067,-3.503,-2.65,-384.541,6Au_a
6,0,0,0,3.333,0,0,4.022,3.95,1.289,0.972,-2.067,-1.602,-2.334,-382.64,6Au_a
6,6,7,6,3.333,14,9,2.383,2.185,-0.556,5.639,-2.067,4.646,-1.292,-376.392,6Au_a
6,6,7,1,3.333,11,6,2.778,2.601,-0.095,4.417,-2.067,-2.804,-2.534,-383.842,6Au_a
6,5,4,0,3.333,4,0,3.191,3.03,0.367,2.222,-2.067,-3.576,-2.663,-384.614,6Au_a
6,0,0,0,3.333,0,0,3.615,3.467,0.828,0.972,-2.067,-2.564,-2.494,-383.602,6Au_a
6,0,0,0,3.333,0,0,4.047,3.909,1.289,0.972,-2.067,-1.607,-2.334,-382.645,6Au_a
6,6,8,5,3.333,17,7,2.394,2.16,-0.556,6.306,-2.067,5.6,-1.133,-375.438,6Au_a
6,6,6,1,3.333,9,5,2.789,2.582,-0.095,4.167,-2.067,-2.895,-2.549,-383.933,6Au_a
6,5,4,0,3.333,3,0,3.202,3.014,0.367,2.222,-2.067,-3.564,-2.661,-384.602,6Au_a
6,0,0,0,3.333,0,0,3.625,3.453,0.828,0.972,-2.067,-2.549,-2.491,-383.587,6Au_a
6,0,0,0,3.333,0,0,4.056,3.898,1.289,0.972,-2.067,-1.566,-2.328,-382.604,6Au_a
6,6,7,3,3.333,14,8,2.264,2.321,-0.556,5.708,-2.067,7.444,-0.826,-373.594,6Au_a
6,6,6,1,3.333,10,3,2.68,2.718,-0.095,3.611,-2.067,-2.201,-2.434,-383.239,6Au_a
6,5,5,0,3.333,5,0,3.107,3.132,0.367,2.181,-2.067,-3.282,-2.614,-384.32,6Au_a
6,0,0,0,3.333,0,0,3.542,3.557,0.828,0.972,-2.067,-2.468,-2.478,-383.506,6Au_a
6,0,0,0,3.333,0,0,3.983,3.989,1.289,0.972,-2.067,-1.589,-2.331,-382.627,6Au_a
6,6,8,5,3.333,14,10,2.286,2.272,-0.556,5.639,-2.067,5.762,-1.106,-375.276,6Au_a
6,6,6,1,3.333,9,4,2.695,2.675,-0.095,3.861,-2.067,-2.454,-2.476,-383.492,6Au_a
6,5,5,0,3.333,4,0,3.119,3.093,0.367,2.181,-2.067,-3.401,-2.633,-384.439,6Au_a
6,0,0,0,3.333,0,0,3.552,3.522,0.828,0.972,-2.067,-2.505,-2.484,-383.543,6Au_a
6,0,0,0,3.333,0,0,3.991,3.959,1.289,0.972,-2.067,-1.595,-2.332,-382.633,6Au_a
6,5,5,0,3.333,4,0,3.107,3.116,0.367,2.181,-2.067,-3.355,-2.626,-384.393,6Au_a
6,0,0,0,3.333,0,0,3.542,3.543,0.828,0.972,-2.067,-2.469,-2.478,-383.507,6Au_a
6,0,0,0,3.333,0,0,3.983,3.978,1.289,0.972,-2.067,-1.588,-2.331,-382.626,6Au_a
6,6,7,5,3.333,12,10,2.268,2.298,-0.556,5.236,-2.067,5.961,-1.073,-375.077,6Au_a
6,6,6,0,3.333,9,4,2.68,2.696,-0.095,3.736,-2.067,-2.362,-2.46,-383.4,6Au_a
6,6,5,0,3.333,4,0,3.106,3.112,0.367,2.444,-2.067,-3.355,-2.626,-384.393,6Au_a
6,0,0,0,3.333,0,0,3.54,3.539,0.828,0.972,-2.067,-2.493,-2.482,-383.531,6Au_a
6,0,0,0,3.333,0,0,3.981,3.973,1.289,0.972,-2.067,-1.592,-2.332,-382.63,6Au_a
6,6,7,4,3.333,14,10,2.284,2.315,-0.556,5.111,-2.067,4.777,-1.271,-376.261,6Au_a
6,6,6,0,3.333,10,4,2.693,2.711,-0.095,3.514,-2.067,-2.504,-2.484,-383.542,6Au_a
6,6,6,0,3.333,5,0,3.116,3.124,0.367,2.667,-2.067,-3.423,-2.637,-384.461,6Au_a
6,0,0,0,3.333,0,0,3.549,3.549,0.828,0.972,-2.067,-2.513,-2.486,-383.552,6Au_a
6,0,0,0,3.333,0,0,3.988,3.982,1.289,0.972,-2.067,-1.596,-2.333,-382.634,6Au_a
6,6,7,3,3.333,13,9,2.213,2.355,-0.556,4.931,-2.067,7.674,-0.788,-373.364,6Au_a
6,6,5,0,3.333,8,3,2.635,2.747,-0.095,2.986,-2.067,-2.132,-2.422,-383.17,6Au_a
6,5,5,0,3.333,5,0,3.067,3.157,0.367,2.181,-2.067,-3.27,-2.612,-384.308,6Au_a
6,0,0,0,3.333,0,0,3.507,3.58,0.828,0.972,-2.067,-2.45,-2.475,-383.488,6Au_a
6,0,0,0,3.333,0,0,3.951,4.01,1.289,0.972,-2.067,-1.585,-2.331,-382.623,6Au_a
6,6,6,4,3.333,11,10,2.261,2.33,-0.556,4.806,-2.067,6.044,-1.059,-374.994,6Au_a
6,6,6,0,3.333,10,4,2.674,2.725,-0.095,3.778,-2.067,-2.283,-2.447,-383.321,6Au_a
6,6,5,0,3.333,5,0,3.101,3.137,0.367,2.444,-2.067,-3.334,-2.622,-384.372,6Au_a
6,0,0,0,3.333,0,0,3.536,3.561,0.828,0.972,-2.067,-2.489,-2.481,-383.527,6Au_a
6,0,0,0,3.333,0,0,3.977,3.993,1.289,0.972,-2.067,-1.593,-2.332,-382.631,6Au_a
6,6,6,1,3.333,9,4,2.681,2.7,-0.095,3.597,-2.067,-2.33,-2.455,-383.368,6Au_a
6,6,7,6,3.333,12,10,2.334,2.268,-0.556,5.083,-2.067,4.631,-1.295,-376.407,6Au_a
6,0,0,0,3.333,0,0,3.587,3.512,0.828,0.972,-2.067,-2.579,-2.496,-383.617,6Au_a
